Debug | notauth:: | 15/06/2018 00:01:04:14 | 13 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:04:01:41 | 16 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:04:03:43 | 16 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:demo | 15/06/2018 16:04:04:44 | 16 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.comun.aplicacion.MenuService.GetItemMenuAutorizados is executed by user 20 in 1328 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:04:04:44 | 16 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:demo | 15/06/2018 16:04:04:44 | 16 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.comun.aplicacion.ParametroService.GetValor is executed by user 20 in 2 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Warn  | auth:ApplicationCookie:demo | 15/06/2018 16:04:05:45 | 16 | Abp.Logging.LogHelper                    | ISettingStore is not implemented, using AppSettingAbpSettingStore which does not support CreateAsync. Key Abp.Localization.DefaultLanguageName | AppSettingAbpSettingStore.CreateAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:04:05:45 | 16 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:04:05:45 | 16 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de omitir controladores : [AbpScripts]. Cantidad de elementos que coincide con la nombre  de controlador desde el listado de omitidos : [1] | SecurityControllerHelper.SkipControllerActionSecurity => SecurityControllerHelper.SkipControllerSecurity => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:04:05:45 | 16 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Warn  | auth:ApplicationCookie:demo | 15/06/2018 16:04:26:426 | 34 | Abp.Logging.LogHelper                    | ISettingStore is not implemented, using AppSettingAbpSettingStore which does not support CreateAsync. Key Abp.Localization.DefaultLanguageName | AppSettingAbpSettingStore.CreateAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:04:26:426 | 34 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:04:26:426 | 34 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:04:26:426 | 34 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:04:26:426 | 34 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de omitir controladores : [Usuario]. Cantidad de elementos que coincide con la nombre  de controlador desde el listado de omitidos : [0] | SecurityControllerHelper.SkipControllerActionSecurity => SecurityControllerHelper.SkipControllerSecurity => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:04:26:426 | 34 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de omitir action : [MyInfo]. Cantidad de elementos que coincide con la accion desde el listado de omitidos : [1] | SecurityControllerHelper.SkipControllerActionSecurity => SecurityControllerHelper.SkipActionSecurity => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:04:26:426 | 34 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:demo | 15/06/2018 16:04:27:427 | 34 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.seguridad.aplicacion.UsuarioService.Get is executed by user 20 in 292 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Info  | auth:ApplicationCookie:demo | 15/06/2018 16:04:27:427 | 34 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.web.Areas.Seguridad.UsuarioController.MyInfo is executed by user 20 in 606 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Warn  | auth:ApplicationCookie:demo | 15/06/2018 16:04:38:438 | 26 | Abp.Logging.LogHelper                    | ISettingStore is not implemented, using AppSettingAbpSettingStore which does not support CreateAsync. Key Abp.Localization.DefaultLanguageName | AppSettingAbpSettingStore.CreateAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:04:38:438 | 26 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:04:38:438 | 26 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:04:38:438 | 26 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:04:38:438 | 26 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de omitir controladores : [Usuario]. Cantidad de elementos que coincide con la nombre  de controlador desde el listado de omitidos : [0] | SecurityControllerHelper.SkipControllerActionSecurity => SecurityControllerHelper.SkipControllerSecurity => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:04:38:438 | 26 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de omitir action : [MyInfoSave]. Cantidad de elementos que coincide con la accion desde el listado de omitidos : [1] | SecurityControllerHelper.SkipControllerActionSecurity => SecurityControllerHelper.SkipActionSecurity => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:04:38:438 | 26 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:demo | 15/06/2018 16:04:39:439 | 26 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.seguridad.aplicacion.UsuarioService.Get is executed by user 20 in 58 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Info  | auth:ApplicationCookie:demo | 15/06/2018 16:04:39:439 | 26 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.seguridad.aplicacion.UsuarioService.Update is executed by user 20 in 597 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Info  | auth:ApplicationCookie:demo | 15/06/2018 16:04:39:439 | 26 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.web.Areas.Seguridad.UsuarioController.MyInfoSave is executed by user 20 in 815 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Warn  | auth:ApplicationCookie:demo | 15/06/2018 16:05:03:53 | 30 | Abp.Logging.LogHelper                    | ISettingStore is not implemented, using AppSettingAbpSettingStore which does not support CreateAsync. Key Abp.Localization.DefaultLanguageName | AppSettingAbpSettingStore.CreateAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:05:03:53 | 30 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:05:03:53 | 30 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:05:03:53 | 30 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:05:03:53 | 30 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de omitir controladores : [Usuario]. Cantidad de elementos que coincide con la nombre  de controlador desde el listado de omitidos : [0] | SecurityControllerHelper.SkipControllerActionSecurity => SecurityControllerHelper.SkipControllerSecurity => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:05:03:53 | 30 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de omitir action : [MyInfo]. Cantidad de elementos que coincide con la accion desde el listado de omitidos : [1] | SecurityControllerHelper.SkipControllerActionSecurity => SecurityControllerHelper.SkipActionSecurity => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:05:03:53 | 30 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:demo | 15/06/2018 16:05:03:53 | 30 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.seguridad.aplicacion.UsuarioService.Get is executed by user 20 in 67 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Info  | auth:ApplicationCookie:demo | 15/06/2018 16:05:03:53 | 30 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.web.Areas.Seguridad.UsuarioController.MyInfo is executed by user 20 in 94 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Warn  | auth:ApplicationCookie:demo | 15/06/2018 16:05:16:516 | 30 | Abp.Logging.LogHelper                    | ISettingStore is not implemented, using AppSettingAbpSettingStore which does not support CreateAsync. Key Abp.Localization.DefaultLanguageName | AppSettingAbpSettingStore.CreateAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:05:17:517 | 30 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:05:17:517 | 30 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:05:17:517 | 30 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:05:17:517 | 30 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de omitir controladores : [Usuario]. Cantidad de elementos que coincide con la nombre  de controlador desde el listado de omitidos : [0] | SecurityControllerHelper.SkipControllerActionSecurity => SecurityControllerHelper.SkipControllerSecurity => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:05:17:517 | 30 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de omitir action : [MyInfoSave]. Cantidad de elementos que coincide con la accion desde el listado de omitidos : [1] | SecurityControllerHelper.SkipControllerActionSecurity => SecurityControllerHelper.SkipActionSecurity => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:05:17:517 | 30 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:demo | 15/06/2018 16:05:17:517 | 30 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.seguridad.aplicacion.UsuarioService.Get is executed by user 20 in 31 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Info  | auth:ApplicationCookie:demo | 15/06/2018 16:05:17:517 | 30 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.seguridad.aplicacion.UsuarioService.Update is executed by user 20 in 181 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Info  | auth:ApplicationCookie:demo | 15/06/2018 16:05:17:517 | 30 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.web.Areas.Seguridad.UsuarioController.MyInfoSave is executed by user 20 in 303 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Warn  | auth:ApplicationCookie:demo | 15/06/2018 16:06:09:69 | 26 | Abp.Logging.LogHelper                    | ISettingStore is not implemented, using AppSettingAbpSettingStore which does not support CreateAsync. Key Abp.Localization.DefaultLanguageName | AppSettingAbpSettingStore.CreateAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:06:09:69 | 26 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:06:09:69 | 26 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:06:09:69 | 26 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:06:09:69 | 26 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de omitir controladores : [Inicio]. Cantidad de elementos que coincide con la nombre  de controlador desde el listado de omitidos : [1] | SecurityControllerHelper.SkipControllerActionSecurity => SecurityControllerHelper.SkipControllerSecurity => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:06:09:69 | 26 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:demo | 15/06/2018 16:06:09:69 | 26 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.web.InicioController.Index is executed by user 20 in 1 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:06:09:69 | 26 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:demo | 15/06/2018 16:06:09:69 | 26 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.comun.aplicacion.ParametroService.GetValor is executed by user 20 in 2 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:06:09:69 | 26 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:06:09:69 | 26 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:06:09:69 | 26 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:06:09:69 | 26 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:06:09:69 | 26 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:06:09:69 | 26 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:demo | 15/06/2018 16:06:09:69 | 26 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.comun.aplicacion.ParametroService.GetValor is executed by user 20 in 1 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Warn  | auth:ApplicationCookie:demo | 15/06/2018 16:06:12:612 | 16 | Abp.Logging.LogHelper                    | ISettingStore is not implemented, using AppSettingAbpSettingStore which does not support CreateAsync. Key Abp.Localization.DefaultLanguageName | AppSettingAbpSettingStore.CreateAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:06:12:612 | 16 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:06:12:612 | 16 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de omitir controladores : [AbpScripts]. Cantidad de elementos que coincide con la nombre  de controlador desde el listado de omitidos : [1] | SecurityControllerHelper.SkipControllerActionSecurity => SecurityControllerHelper.SkipControllerSecurity => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:06:12:612 | 16 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Warn  | auth:ApplicationCookie:demo | 15/06/2018 16:06:19:619 | 25 | Abp.Logging.LogHelper                    | ISettingStore is not implemented, using AppSettingAbpSettingStore which does not support CreateAsync. Key Abp.Localization.DefaultLanguageName | AppSettingAbpSettingStore.CreateAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:06:19:619 | 25 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:06:19:619 | 25 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:06:19:619 | 25 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:06:19:619 | 25 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de omitir controladores : [Usuario]. Cantidad de elementos que coincide con la nombre  de controlador desde el listado de omitidos : [0] | SecurityControllerHelper.SkipControllerActionSecurity => SecurityControllerHelper.SkipControllerSecurity => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:06:19:619 | 25 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de omitir action : [MyInfo]. Cantidad de elementos que coincide con la accion desde el listado de omitidos : [1] | SecurityControllerHelper.SkipControllerActionSecurity => SecurityControllerHelper.SkipActionSecurity => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:06:19:619 | 25 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:demo | 15/06/2018 16:06:19:619 | 25 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.seguridad.aplicacion.UsuarioService.Get is executed by user 20 in 33 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Info  | auth:ApplicationCookie:demo | 15/06/2018 16:06:19:619 | 25 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.web.Areas.Seguridad.UsuarioController.MyInfo is executed by user 20 in 112 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Warn  | auth:ApplicationCookie:demo | 15/06/2018 16:07:03:73 | 20 | Abp.Logging.LogHelper                    | ISettingStore is not implemented, using AppSettingAbpSettingStore which does not support CreateAsync. Key Abp.Localization.DefaultLanguageName | AppSettingAbpSettingStore.CreateAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:07:03:73 | 19 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:07:03:73 | 19 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:07:03:73 | 19 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:07:03:73 | 19 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de omitir controladores : [Usuario]. Cantidad de elementos que coincide con la nombre  de controlador desde el listado de omitidos : [0] | SecurityControllerHelper.SkipControllerActionSecurity => SecurityControllerHelper.SkipControllerSecurity => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:07:03:73 | 19 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de omitir action : [MyInfoSave]. Cantidad de elementos que coincide con la accion desde el listado de omitidos : [1] | SecurityControllerHelper.SkipControllerActionSecurity => SecurityControllerHelper.SkipActionSecurity => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:demo | 15/06/2018 16:07:03:73 | 19 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:demo | 15/06/2018 16:07:03:73 | 19 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.seguridad.aplicacion.UsuarioService.Get is executed by user 20 in 17 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Info  | auth:ApplicationCookie:demo | 15/06/2018 16:07:03:73 | 19 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.seguridad.aplicacion.UsuarioService.Update is executed by user 20 in 264 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Info  | auth:ApplicationCookie:demo | 15/06/2018 16:07:03:73 | 19 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.web.Areas.Seguridad.UsuarioController.MyInfoSave is executed by user 20 in 299 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Warn  | auth:ApplicationCookie:demo | 15/06/2018 16:07:08:78 | 17 | Abp.Logging.LogHelper                    | ISettingStore is not implemented, using AppSettingAbpSettingStore which does not support CreateAsync. Key Abp.Localization.DefaultLanguageName | AppSettingAbpSettingStore.CreateAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
Warn  | auth:ApplicationCookie:demo | 15/06/2018 16:07:09:79 | 18 | Abp.Logging.LogHelper                    | ISettingStore is not implemented, using AppSettingAbpSettingStore which does not support CreateAsync. Key Abp.Localization.DefaultLanguageName | AppSettingAbpSettingStore.CreateAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
Warn  | auth:ApplicationCookie:demo | 15/06/2018 16:07:11:711 | 19 | Abp.Logging.LogHelper                    | ISettingStore is not implemented, using AppSettingAbpSettingStore which does not support CreateAsync. Key Abp.Localization.DefaultLanguageName | AppSettingAbpSettingStore.CreateAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
Warn  | auth:ApplicationCookie:demo | 15/06/2018 16:07:11:711 | 18 | Abp.Logging.LogHelper                    | ISettingStore is not implemented, using AppSettingAbpSettingStore which does not support CreateAsync. Key Abp.Localization.DefaultLanguageName | AppSettingAbpSettingStore.CreateAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
Warn  | auth:ApplicationCookie:demo | 15/06/2018 16:08:00:80 | 38 | Abp.Logging.LogHelper                    | ISettingStore is not implemented, using AppSettingAbpSettingStore which does not support CreateAsync. Key Abp.Localization.DefaultLanguageName | AppSettingAbpSettingStore.CreateAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
